mapping_id,phase,category,asis_class,asis_function,asis_signature,asis_file,asis_location,asis_line,tobe_class,tobe_function,tobe_location,porting_method,status,notes
AFM-00853,Phase 4+,기타,LobbyManager_RandomMatch,CreateRoomCoroutine,public IEnumerator CreateRoomCoroutine(bool isRandomMatch),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,334,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00854,Phase 4+,기타,LobbyManager_RandomMatch,StartRandomMatch,public void StartRandomMatch(),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,397,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00855,Phase 4+,기타,LobbyManager_RandomMatch,StartLoadingText,public void StartLoadingText(string defaultString),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,454,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00856,Phase 4+,기타,LobbyManager_RandomMatch,StopLoadingText,public void StopLoadingText(),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,463,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00857,Phase 4+,기타,LobbyManager_RandomMatch,GoToBattleScene,public void GoToBattleScene(),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,535,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00858,Phase 4+,기타,LobbyManager_RandomMatch,GeneratePassword_AlpahabetNum,public static string GeneratePassword_AlpahabetNum(int length),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,582,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00859,Phase 4+,기타,LobbyManager_RandomMatch,GeneratePassword_Num,public static string GeneratePassword_Num(int length),LobbyManager_RandomMatch.cs,DCGO/Assets/Scripts/Script/LobbyManager_RandomMatch.cs,600,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00860,Phase 4+,기타,LocalizeUtility,GetLocalizedString,"public static string GetLocalizedString(string EngMessage, string JpnMessage)",LocalizeUtility.cs,DCGO/Assets/Scripts/Script/LocalizeUtility.cs,6,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00861,Phase 1,Runtime And Lifecycle Mapping,MemoryObject,Init,public void Init(),MemoryObject.cs,DCGO/Assets/Scripts/Script/MemoryObject.cs,16,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00862,N/A,UI/클라이언트,MemoryObject,AssignMemoryTab,public void AssignMemoryTab(),MemoryObject.cs,DCGO/Assets/Scripts/Script/MemoryObject.cs,27,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00863,N/A,UI/클라이언트,MemoryObject,SetMemory,public IEnumerator SetMemory(),MemoryObject.cs,DCGO/Assets/Scripts/Script/MemoryObject.cs,45,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00864,N/A,UI/클라이언트,MemoryObject,ShowMemoryPredictionLine,public void ShowMemoryPredictionLine(int nextMemory),MemoryObject.cs,DCGO/Assets/Scripts/Script/MemoryObject.cs,139,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00865,N/A,UI/클라이언트,MemoryObject,OffMemoryPredictionLine,public void OffMemoryPredictionLine(),MemoryObject.cs,DCGO/Assets/Scripts/Script/MemoryObject.cs,178,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00866,Phase 1,Runtime And Lifecycle Mapping,MemoryObject,Init,public void Init(),MemoryObject.cs,DCGO/Assets/Scripts/Script/MemoryObject.cs,206,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00867,Phase 1,Runtime And Lifecycle Mapping,MemoryPredictionLine,Init,public void Init(),MemoryPredictionLine.cs,DCGO/Assets/Scripts/Script/MemoryPredictionLine.cs,14,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00868,Phase 4+,기타,MemoryPredictionLine,SetMemoryPredictionLine,"public void SetMemoryPredictionLine(MemoryTab currentMemoryTab, MemoryTab nextMemoryTab)",MemoryPredictionLine.cs,DCGO/Assets/Scripts/Script/MemoryPredictionLine.cs,20,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00869,Phase 4+,기타,MultipleSkills,ActivateMultipleSkills,"public IEnumerator ActivateMultipleSkills(List<SkillInfo> skillInfos, AutoProcessing autoProcessing, bool CheckNewTriggredSkill_mainStack, Func<List<SkillInfo>, SkillInfo, bool> skipCondition)",MultipleSkills.cs,DCGO/Assets/Scripts/Script/MultipleSkills.cs,21,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00870,Phase 4+,기타,MultipleSkills,SetTargetSkill,"public void SetTargetSkill(int playerID, int skillIndex)",MultipleSkills.cs,DCGO/Assets/Scripts/Script/MultipleSkills.cs,426,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00871,N/A,UI/클라이언트,NextPhaseButton,OnClick,public void OnClick(),NextPhaseButton.cs,DCGO/Assets/Scripts/Script/NextPhaseButton.cs,42,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00872,N/A,UI/클라이언트,NextPhaseButton,CoverCoroutine,public IEnumerator CoverCoroutine(float waitTime),NextPhaseButton.cs,DCGO/Assets/Scripts/Script/NextPhaseButton.cs,74,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00873,N/A,UI/클라이언트,NextPhaseButton,SwitchTurnSprite,public void SwitchTurnSprite(),NextPhaseButton.cs,DCGO/Assets/Scripts/Script/NextPhaseButton.cs,177,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00874,N/A,UI/클라이언트,NextPhaseButton,SetMyTurnSprite,public void SetMyTurnSprite(),NextPhaseButton.cs,DCGO/Assets/Scripts/Script/NextPhaseButton.cs,193,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00875,N/A,UI/클라이언트,NextPhaseButton,EnemyTurnSprite,public void EnemyTurnSprite(),NextPhaseButton.cs,DCGO/Assets/Scripts/Script/NextPhaseButton.cs,198,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00876,Phase 4+,기타,OffAnimation,Off,public virtual void Off(),OffAnimation.cs,DCGO/Assets/Scripts/Script/OffAnimation.cs,7,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00877,Phase 4+,기타,OffAnimation,OffAnimEnable,public virtual void OffAnimEnable(),OffAnimation.cs,DCGO/Assets/Scripts/Script/OffAnimation.cs,12,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00878,Phase 4+,기타,OfficialCardListUtility,GetCardDatas,public static List<string[]> GetCardDatas(List<TextAsset> textAssets),OfficialCardListUtility.cs,DCGO/Assets/Scripts/Script/OfficialCardListUtility.cs,9,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00879,Phase 4+,기타,OfficialCardListUtility,AttachCardData,"public static void AttachCardData(CEntity_Base cEntity_Base, List<string[]> CardDatas_JPN, List<string[]> CardDatas_ENG, ref List<int> evoCosts_level, ref List<int> evoCosts_memory)",OfficialCardListUtility.cs,DCGO/Assets/Scripts/Script/OfficialCardListUtility.cs,40,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00880,Phase 4+,기타,OfficialCardListUtility,CleanString,public static string CleanString(this string self),OfficialCardListUtility.cs,DCGO/Assets/Scripts/Script/OfficialCardListUtility.cs,1289,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00881,Phase 4+,기타,OfficialCardListUtility,GetTagRemovedString,public static string GetTagRemovedString(this string self),OfficialCardListUtility.cs,DCGO/Assets/Scripts/Script/OfficialCardListUtility.cs,1307,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00882,Phase 4+,기타,Opening,OffYesNoObjects,public void OffYesNoObjects(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,147,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00883,Phase 4+,기타,Opening,SetUpActiveYesNoObject,"public void SetUpActiveYesNoObject(List<UnityAction> OnClickActions, List<string> CommandTexts, string _InfoText, bool CanClose)",Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,155,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00884,Phase 4+,기타,Opening,OpenRuleBook,public void OpenRuleBook(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,350,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00885,Phase 4+,기타,Opening,PlayDecisionSE,public void PlayDecisionSE(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,379,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00886,Phase 4+,기타,Opening,PlayCancelSE,public void PlayCancelSE(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,384,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00887,Phase 4+,기타,Opening,OffModeButtons,public void OffModeButtons(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,388,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00888,Phase 4+,기타,Opening,OnModeButtons,public void OnModeButtons(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,393,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00889,Phase 4+,기타,Opening,CreateOnClickEffect,public void CreateOnClickEffect(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,398,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00890,Phase 1,Runtime And Lifecycle Mapping,Opening,Init,public IEnumerator Init(),Opening.cs,DCGO/Assets/Scripts/Script/Opening.cs,448,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00891,N/A,UI/클라이언트,OpeningButton,OnSelect,public void OnSelect(),OpeningButton.cs,DCGO/Assets/Scripts/Script/OpeningButton.cs,13,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00892,N/A,UI/클라이언트,OpeningButton,OnExit,public void OnExit(),OpeningButton.cs,DCGO/Assets/Scripts/Script/OpeningButton.cs,23,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00893,Phase 4+,기타,OpenURL,Open,public void Open(),OpenURL.cs,DCGO/Assets/Scripts/Script/OpenURL.cs,11,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00894,Phase 4+,기타,OpenURL,OpenTweetURL,public void OpenTweetURL(),OpenURL.cs,DCGO/Assets/Scripts/Script/OpenURL.cs,16,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00895,Phase 4+,기타,OptionalSkill,SelectOptional,"public IEnumerator SelectOptional(ICardEffect cardEffect, Hashtable hash)",OptionalSkill.cs,DCGO/Assets/Scripts/Script/OptionalSkill.cs,14,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00896,Phase 4+,기타,OptionalSkill,SetUseOptional,"public void SetUseOptional(int playerID, bool useOptional)",OptionalSkill.cs,DCGO/Assets/Scripts/Script/OptionalSkill.cs,135,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00897,N/A,UI/클라이언트,OptionPanel,OnClickOpenOptionPanelButton,public void OnClickOpenOptionPanelButton(),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,18,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00898,N/A,UI/클라이언트,OptionPanel,Open,public void Open(),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,41,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00899,N/A,UI/클라이언트,OptionPanel,Close,public void Close(),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,79,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00900,N/A,UI/클라이언트,OptionPanel,CloseOptionPanel,public void CloseOptionPanel(),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,84,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00901,N/A,UI/클라이언트,OptionPanel,Close_,public void Close_(bool playSE),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,175,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00902,Phase 1,Runtime And Lifecycle Mapping,OptionPanel,Init,public void Init(),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,194,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00903,N/A,UI/클라이언트,OptionPanel,OnClickExitGameButton,public void OnClickExitGameButton(),OptionPanel.cs,DCGO/Assets/Scripts/Script/OptionPanel.cs,229,,,,제외,EXCLUDED,UI/클라이언트 전용; Headless 제외
AFM-00904,Phase 4+,기타,OptionResolutionClass,SetUpOptionResolutionClass,"public void SetUpOptionResolutionClass(Func<CardSource, IEnumerator> resolutionCoroutine, Func<CardSource, bool> resolutionCondition = null)",OptionResolutionClass.cs,DCGO/Assets/Scripts/Script/OptionResolutionClass.cs,10,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00905,Phase 4+,기타,OptionResolutionClass,CanResolve,public bool CanResolve(CardSource optionCard),OptionResolutionClass.cs,DCGO/Assets/Scripts/Script/OptionResolutionClass.cs,19,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00906,Phase 4+,기타,OptionResolutionClass,Resolve,public IEnumerator Resolve(CardSource optionCard),OptionResolutionClass.cs,DCGO/Assets/Scripts/Script/OptionResolutionClass.cs,24,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00907,Phase 4+,기타,OptionUtility,InitToggle,"public static void InitToggle(Toggle toggle, UnityAction<bool> onToggleChanged, bool value)",OptionUtility.cs,DCGO/Assets/Scripts/Script/OptionUtility.cs,8,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00908,Phase 4+,기타,OptionUtility,OnToggleChanged,"public static void OnToggleChanged(bool value, Toggle toggle, UnityAction<bool> onToggleChanged, ref bool settingRef, UnityAction saveAction)",OptionUtility.cs,DCGO/Assets/Scripts/Script/OptionUtility.cs,16,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00909,Phase 4+,기타,PatchNotes,ReportBug,public void ReportBug(),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,18,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00910,Phase 4+,기타,PatchNotes,OpenPatchNotes,public void OpenPatchNotes(),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,23,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00911,Phase 4+,기타,PatchNotes,Open,public IEnumerator Open(),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,28,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00912,Phase 4+,기타,PatchNotes,Close,public void Close(),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,44,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00913,Phase 4+,기타,PatchNotes,ClosePatchNotesPanel,public void ClosePatchNotesPanel(),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,49,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00914,Phase 4+,기타,PatchNotes,Close_,public void Close_(bool playSE),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,62,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00915,Phase 1,Runtime And Lifecycle Mapping,PatchNotes,Init,public void Init(),PatchNotes.cs,DCGO/Assets/Scripts/Script/PatchNotes.cs,81,DcgoMatch,"DcgoMatch.InitializeAsync(MatchConfig, CancellationToken)",src/HeadlessDCGO.Engine/Headless/Runtime/DcgoMatch.cs:39,역할기반_재설계,PORTED,Top-level match initialization entry point.
AFM-00916,Phase 4+,카드/상태,Permanent,SetCardSources,public void SetCardSources(List<CardSource> cardSources),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,14,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00917,Phase 4+,카드/상태,Permanent,DiscardEvoRoots,"public IEnumerator DiscardEvoRoots(bool ignoreOverflow = false, bool putToTrash = true)",Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,106,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00918,Phase 4+,카드/상태,Permanent,GetDP,public int GetDP(Permanent ignorePermanent = null),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,327,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00919,Phase 4+,카드/상태,Permanent,AddBoost,public void AddBoost(DPBoost boost),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,674,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00920,Phase 4+,카드/상태,Permanent,RemoveBoost,public void RemoveBoost(string ID),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,682,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00921,Phase 4+,카드/상태,Permanent,ImmuneFromDPMinus,public bool ImmuneFromDPMinus(ICardEffect cardEffect),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,703,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00922,Phase 4+,카드/상태,Permanent,CannotReturnToHand,public bool CannotReturnToHand(ICardEffect cardEffect),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,744,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00923,Phase 4+,카드/상태,Permanent,CannotReturnToLibrary,public bool CannotReturnToLibrary(ICardEffect cardEffect),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,785,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00924,Phase 4+,카드/상태,Permanent,ImmuneFromDeDigivolve,public bool ImmuneFromDeDigivolve(),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,826,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00925,Phase 4+,카드/상태,Permanent,ImmuneFromStackTrashing,public bool ImmuneFromStackTrashing(ICardEffect effect),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,853,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00926,Phase 4+,카드/상태,Permanent,AddCardSource,public void AddCardSource(CardSource cardSource),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1045,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00927,Phase 4+,카드/상태,Permanent,AddDigivolutionCardsTop,"public IEnumerator AddDigivolutionCardsTop(List<CardSource> addedDigivolutionCards, ICardEffect cardEffect)",Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1064,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00928,Phase 4+,카드/상태,Permanent,AddDigivolutionCardsBottom,"public IEnumerator AddDigivolutionCardsBottom(List<CardSource> addedDigivolutionCards, ICardEffect cardEffect, bool skipEffectAndActivateSkill = false, bool isFacedown = false)",Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1133,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00929,Phase 4+,카드/상태,Permanent,AddLinkCard,"public IEnumerator AddLinkCard(CardSource addedLinkCard, ICardEffect cardEffect)",Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1237,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00930,Phase 4+,카드/상태,Permanent,RemoveCardSource,public IEnumerator RemoveCardSource(CardSource cardSource),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1297,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00931,Phase 4+,카드/상태,Permanent,RemoveLinkedCard,"public IEnumerator RemoveLinkedCard(CardSource cardSource, int removeCount = 0, bool trashCard = true)",Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1306,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00932,Phase 4+,카드/상태,Permanent,EffectList,public List<ICardEffect> EffectList(EffectTiming timing),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1373,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00933,Phase 4+,카드/상태,Permanent,EffectList_Added,public List<ICardEffect> EffectList_Added(EffectTiming timing),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1380,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00934,Phase 4+,카드/상태,Permanent,EffectList_ForCard,"public List<ICardEffect> EffectList_ForCard(EffectTiming timing, CardSource _cardSource)",Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1497,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00935,Phase 4+,카드/상태,Permanent,CanDeclareSkill,public bool CanDeclareSkill() => CanDeclareSkillList().Count > 0;,Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1613,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00936,Phase 4+,카드/상태,Permanent,CanDeclareSkillList,public List<ICardEffect> CanDeclareSkillList(),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1617,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
AFM-00937,Phase 4+,카드/상태,Permanent,CanSelectBySkill,public bool CanSelectBySkill(ICardEffect skill),Permanent.cs,DCGO/Assets/Scripts/Script/Permanent.cs,1648,,,,미정,UNMAPPED,함수 단위 TO-BE 매핑 미정
