source_kind,dependency,category,dotnet_action,path,line,symbol,notes
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_084.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_087.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_087.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_095.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_095.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_099.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_099.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_105.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_105.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_111.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_111.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_120.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_120.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_122.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_122.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_127.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_127.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_129.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_129.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Cinemachine,Camera,IGNORE_FOR_HEADLESS,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_147.cs,3,Cinemachine.DocumentationSortingAttribute,Unity camera package. Headless runtime should not depend on it.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/P/Yellow/P_191.cs,1,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Black/RB1_026.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Black/RB1_026.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_002.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_002.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_011.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_011.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_012.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_012.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_013.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_013.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_014.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_014.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_015.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_015.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_016.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Blue/RB1_016.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_003.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_003.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_020.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_020.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_022.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_022.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_023.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_023.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_024.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_024.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_025.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_025.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_034.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Green/RB1_034.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_028.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_028.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_029.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_029.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_030.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_030.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_031.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Purple/RB1_031.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Red/RB1_005.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Red/RB1_005.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Red/RB1_010.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Red/RB1_010.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Red/RB1_032.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Red/RB1_032.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/White/RB1_035.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/White/RB1_035.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Yellow/RB1_019.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/RB1/Yellow/RB1_019.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/ST1/Red/ST1_01.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/ST1/Red/ST1_01.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/ST1/Red/ST1_03.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/ST1/Red/ST1_03.cs,7,Photon.Pun,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
using,Photon,Network,REMOVE_OR_REPLACE,DCGO/Assets/Scripts/CardEffect/ST1/Red/ST1_06.cs,5,Photon,Client network dependency. Headless/RL should replace it with deterministic local match/session events.
